site,code,odd,rate,email,price,post_time,post_date,booking_code_id,slip_result_link,platform_logo_link,result
1xbet:ng,Z5jsl,889.61,80,support@bettingtipsnet.com,free,10:59:54,2026-06-20,65476398,,0xFF0982EC,
1xbet:ng,LM68L,277.2,92,support@bettingtipsnet.com,free,10:59:54,2026-06-20,149993086,,0xFF0982EC,
1xbet:ng,FUN8L,70.16,65,support@bettingtipsnet.com,free,10:59:54,2026-06-20,327868479,,0xFF0982EC,
1xbet:ng,76E8L,2.6,87,support@bettingtipsnet.com,free,10:59:54,2026-06-20,304963082,,0xFF0982EC,
sportybet:ng,NUC3WD,4676.23,70,support@bettingtipsnet.com,premium,10:59:54,2026-06-20,321991908,,0xFFFA0909,
sportybet:ng,LKNFXY,5452.59,55,support@bettingtipsnet.com,premium,10:59:54,2026-06-20,203614203,,0xFFFA0909,
football,WSMGAR,15.86,55,support@bettingtipsnet.com,free,10:59:54,2026-06-20,112835912,,,
1xbet:ng,C6DXL,16608.34,55,support@bettingtipsnet.com,premium,10:59:54,2026-06-20,234874574,,0xFF0982EC,
1xbet:ng,1GAXL,16608.34,85,support@bettingtipsnet.com,premium,10:59:54,2026-06-20,142039420,,0xFF0982EC,
bet9ja:ng,5HQ3KBX,5.49,87,support@bettingtipsnet.com,free,10:59:54,2026-06-20,291623636,,0xFF097E36,
bet9ja:ng,5HQ3JNW,25.51,65,support@bettingtipsnet.com,free,10:59:54,2026-06-20,268156614,,0xFF097E36,
1xbet:ng,9SSUL,18.26,80,support@bettingtipsnet.com,free,10:59:54,2026-06-20,256828348,,0xFF0982EC,
betwinner:ng,A36HL,105.72,92,support@bettingtipsnet.com,free,10:59:54,2026-06-20,161384440,,0xFF1A654A,
sportybet:ng,Z60KVB,65.6,92,support@bettingtipsnet.com,free,10:59:54,2026-06-20,234100680,,0xFFFA0909,
sportybet:ng,XF9A9Y,60344.12,85,support@bettingtipsnet.com,premium,10:59:54,2026-06-20,280454304,,0xFFFA0909,
paripesa:ng,CRAGL,4370.49,80,support@bettingtipsnet.com,premium,10:59:54,2026-06-20,295437734,,0xFF05117E,
sportybet:ng,K27W5Q,254.87,65,support@bettingtipsnet.com,free,10:59:54,2026-06-20,110537371,,0xFFFA0909,
winwin,K8QML,43.96,85,support@bettingtipsnet.com,free,10:59:54,2026-06-20,136027043,,,
betjam,P5DCL,73.62,87,support@bettingtipsnet.com,free,10:59:54,2026-06-20,134273111,,,
paripesa:ng,KCVTL,4073.46,80,support@bettingtipsnet.com,premium,10:59:54,2026-06-20,243771480,,0xFF05117E,
1xbet:ng,V2S7L,74.52,70,support@bettingtipsnet.com,free,10:59:54,2026-06-20,160562197,,0xFF0982EC,
1xbet:ng,Fq8kl,1716.49,65,support@bettingtipsnet.com,premium,10:59:54,2026-06-20,110533349,,0xFF0982EC,
sportybet:ng,K8CVTC,403.26,55,support@bettingtipsnet.com,free,10:59:54,2026-06-20,287480466,,0xFFFA0909,
1xbet:ng,7KF7L,192.35,55,support@bettingtipsnet.com,free,10:59:54,2026-06-20,182394421,,0xFF0982EC,
megapari,6GMML,59.79,85,support@bettingtipsnet.com,free,10:59:54,2026-06-20,61001637,,0xFF383838,
paripesa:ng,GXPTL,1154.67,85,support@bettingtipsnet.com,premium,10:59:54,2026-06-20,138139244,,0xFF05117E,
paripesa:ng,ZR5ML,1035.13,92,support@bettingtipsnet.com,premium,10:59:54,2026-06-20,169404935,,0xFF05117E,
